cc,cf_id,uniq_id,location,region,link,ucdp_actor_id,actor_name,ucdp_acd_id,ucdp_dyad,pax_id,cf_dec_yr,cf_dec_month,cf_dec_day,cf_effect_yr,cf_effect_month,cf_effect_day,evidence_onset,side,partial,written,fixed,fixed_time,nsa_frac,p_humanitarian,p_peaceprocess,p_holiday,p_election,p_other,p_other_comment,p_unclear,ceasefire_class,timing,cf_pp,mediator_nego,mediator_send,implement,enforcement,ddr,splinter,ended,end_yr,end_month,end_day,evidence_end,comment,factivia_source,factivia_page,truce,recentadditions,link_id1,link_id2,link_id3,link_id4,link_id5,link_id6,link_id7,link_id8,link_id9,link_id10,link_id11,link_id12,link_id13,link_id14,link_id15,link_id16,link_id17,link_id18,link_id19,link_id20,link_id21,link_id22,link_id23,link_id24,link_id25,link_id26,link_id27,link_id28,link_id29,link_id30,link_id31,link_id32,link_id33,link_id34,link_id35,coder,id
541,20,541020,Mozambique,4,1,100,Government of Mozambique,332,722,-1,2017,3,4,2017,3,4,,2,0,0,1,60,0,0,1,0,0,0,0,0,1,2,"Extension of ceasefire by two months to allow further peace talks with President Filipe Nyusi's government (Reuters News, 03.03.2017)",0,0,0,0,0,0,4,2017,5,4,,,,0,0,1,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SH,1784
541,20,541020,Mozambique,4,1,498,Renamo,332,722,-1,2017,3,4,2017,3,4,,2,0,0,1,60,1,0,1,0,0,0,0,0,1,2,"Extension of ceasefire by two months to allow further peace talks with President Filipe Nyusi's government (Reuters News, 03.03.2017)",0,0,0,0,0,1,4,2017,5,4,,,,0,0,1,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SH,1785
541,21,541021,Mozambique,4,1,498,Renamo,332,722,-1,2017,5,4,2017,5,5,,2,0,0,0,0,1,0,1,0,0,0,0,0,1,2,"Indefinitely extension of ceasefire as a result of peace talks, but not part of a peace agreement.",0,0,0,0,0,1,-1,-1,-1,-1,,,,0,0,1,18,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SH,1786
541,21,541021,Mozambique,4,1,100,Government of Mozambique,332,722,-1,2017,5,4,2017,5,5,,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,"Indefinitely extension of ceasefire as a result of peace talks, but not part of a peace agreement.",0,0,0,0,0,0,-1,-1,-1,-1,,,,0,0,1,18,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SH,1787
570,1,570001,Lesotho,4,0,104,Government of Lesotho,-1,-1,-1,1994,1,25,1994,1,25,,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,Ceasefire to stop fighting and enter into dispute settlement with government.,1,OAU,0,0,0,0,4,1994,2,-1,,,,66 to 81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BW,1788
570,1,570001,Lesotho,4,0,7004,Royal Lesotho Defence Force,-1,-1,-1,1994,1,25,1994,1,25,,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,Ceasefire to stop fighting and enter into dispute settlement with government.,1,OAU,0,0,0,1,4,1994,2,-1,,,,66 to 81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BW,1789
570,2,570002,Lesotho,4,-1,104,Government of Lesotho,-1,-1,-1,1994,1,31,1994,2,31,,2,0,1,0,0,0,0,1,0,0,0,0,0,3,3,Signing of agreement to a permanent ceasefire.,1,Commonwealth,1,0,0,0,-1,-1,-1,-1,,,,81 to 120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BW,1790
570,2,570002,Lesotho,4,-1,7004,Royal Lesotho Defence Force,-1,-1,-1,1994,1,31,1994,2,31,,2,0,1,0,0,1,0,1,0,0,0,0,0,3,3,Signing of agreement to a permanent ceasefire.,1,Commonwealth,1,0,0,1,-1,-1,-1,-1,,,,81 to 120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BW,1791
600,1,600001,Morocco,4,0,563,POLISARIO,331,721,-1,1989,1,27,1989,2,1,,1,0,0,1,28,1,0,1,0,0,0,0,0,1,0,Mohamed Abdelaziz said that the one-month truce was a goodwill gesture ahead of peace talks with King Hassan of Morocco which are expected to reopen within days.,0,0,0,0,0,1,1,1989,3,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NG,1792
600,2,600002,Morocco,4,0,563,POLISARIO,331,721,-1,1990,2,21,1990,2,21,,1,0,0,1,38,1,0,1,0,0,1,visit,0,1,0,The ceasefire is a goodwill sign from the Polisario Front during the UN envoy/Manz's visit to the area and until the end of March.,1,UN,0,0,0,1,-1,-1,-1,-1,,,,"Mediation: Morocco_1:43, extension:Morocco_1:43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NG,1793
600,3,600003,Morocco,4,0,563,POLISARIO,331,721,-1,1991,6,28,1991,9,6,,2,0,-1,0,0,1,0,1,0,0,0,0,0,3,3,"The ceasefire was proposed by the UN General Secretary-General Javier Perez de Cuellar and will be supervised by a UN peacekeeping force so that referendums can be held in January to allow the inhabitants of Western Sahara to choose between integration with Morocco, which controls most of Western Sahara, and independence, as demanded by Polisario.",1,UN,1,2,1,2,0,0,0,0,,,,"Monitoring and Enforcement: Morocco_1: 78, Morocco_2: 97; DDR: Morocco_1: 80, Morocco_2:96; Splinter: Morocco_29:185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NG,1794
600,3,600003,Morocco,4,0,108,Government of Morocco,331,721,-1,1991,6,28,1991,9,6,,2,0,-1,0,0,0,0,1,0,0,0,0,0,3,3,"The ceasefire was proposed by the UN General Secretary-General Javier Perez de Cuellar and will be supervised by a UN peacekeeping force so that referendums can be held in January to allow the inhabitants of Western Sahara to choose between integration with Morocco, which controls most of Western Sahara, and independence, as demanded by Polisario.",1,UN,1,2,1,2,0,0,0,0,,,,"Monitoring and Enforcement: Morocco_1: 78, Morocco_2: 97; DDR: Morocco_1: 80, Morocco_2:96; Splinter: Morocco_29:185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NG,1795
615,1,615001,Algeria,4,0,537,AIS,386,828,-1,1997,9,25,1997,10,1,,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Unilateral truce,0,0,0,0,0,1,-1,-1,-1,-1,,,,"40, 74, 75",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SN,1796
615,2,615002,Algeria,4,0,538,GIA,386,829,-1,1998,1,20,1998,1,20,,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Unilateral truce,0,0,0,0,0,1,-1,-1,-1,-1,,,,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SN,1797
620,1,620001,Libya,4,0,7042,Libyan Islamic Fighting Group,-1,-1,-1,2009,-1,-1,2009,-1,-1,,2,0,-1,-1,-1,1,0,0,0,0,0,0,1,1,-1,Unknown,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1798
620,1,620001,Libya,4,0,111,Government of Libya,-1,-1,-1,2009,-1,-1,2009,-1,-1,,2,0,-1,-1,-1,0,0,0,0,0,0,0,1,1,-1,Unknown,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1799
620,2,620002,Libya,4,0,111,Government of Libya,11346,11980,-1,2011,3,18,-1,-1,-1,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,The Libyan government declared a ceasefire after the UN Security Council adopted a resolution that demanded an immediate ceasefire and authorised the use of force to protect civilians.,0,0,0,0,0,0,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1800
620,3,620003,Libya,4,0,111,Government of Libya,11346,11980,-1,2011,3,20,-1,-1,-1,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,The government declared a ceasefire after air attacks by the allied forces.,0,0,0,0,0,0,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1801
620,4,620004,Libya,4,0,111,Government of Libya,11346,11980,-1,2011,3,25,-1,-1,-1,,1,0,-1,0,0,0,0,1,0,0,0,0,0,2,2,A Libyan delegation met with the African Union. The African Union proposed a five-point roadmap to resolve the crisis in Libya which includes a ceasefire.,1,AU,1,0,0,0,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1802
620,5,620005,Libya,4,0,111,Government of Libya,11346,11980,-1,2011,3,28,2011,3,28,,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Unknown,0,0,0,0,0,0,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1803
620,6,620006,Libya,4,0,111,Government of Libya,11346,11980,-1,2011,4,23,2011,4,23,,1,1,0,1,2,0,1,1,0,0,0,0,0,1,2,This unilateral ceasefire was declared by Libya for the city of Misrata.,0,0,0,0,0,0,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1804
620,7,620007,Libya,4,0,111,Government of Libya,11346,10885,-1,2011,8,30,2011,8,30,,1,1,0,1,5,0,0,1,1,0,0,0,0,1,0,This is a unilateral ceasefire declared for the religious Id al-Fitr holiday.,0,0,0,0,0,0,4,2011,9,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1805
620,8,620008,Libya,4,1,111,Government of Libya,11346,10885,-1,2011,9,3,2011,9,3,,1,1,0,1,7,0,0,1,0,0,0,0,0,1,2,Representatives from the National Transitional Council are negotiating with local tribal leaders and Qaddafi loyals to bring them to surrender.,0,0,0,0,0,0,2,2011,9,9,,,,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1806
620,9,620009,Libya,4,0,111,Government of Libya,11346,10885,-1,2011,10,1,2011,10,1,,1,1,-1,1,2,0,1,0,0,0,0,0,0,1,0,This is a unilateral ceasefire declared by the NTC in order to allow the evacuation of civilians and the access of the Red Cross to Sirte.,0,0,0,0,0,0,1,2011,10,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1807
620,17,620017,Libya,4,0,111,Government of Libya,-1,-1,-1,2012,6,10,2012,6,10,,2,1,-1,0,0,0,0,0,0,0,0,0,1,1,-1,Unknown,-1,-1,0,0,0,0,-1,2012,6,12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1808
620,17,620017,Libya,4,0,3998,al-Toubou,-1,-1,-1,2012,6,10,2012,6,10,,2,1,-1,0,0,1,0,0,0,0,0,0,1,1,-1,Unknown,-1,-1,0,0,0,1,-1,2012,6,12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1809
620,21,620021,Libya,4,0,111,Government of Libya,-1,-1,-1,2012,10,19,2012,10,19,,1,1,0,1,2,0,1,0,0,0,0,0,0,1,-1,This unilateral ceasefire for the town of Bani Walid was announced to allow civilians to leave the town.,0,0,0,0,0,0,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1810
620,25,620025,Libya,4,0,111,Government of Libya,-1,-1,-1,2014,2,11,2014,2,11,,2,1,-1,0,0,0,1,1,0,0,0,0,0,1,-1,Unknown,0,0,0,0,0,0,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1811
620,25,620025,Libya,4,0,-1,consultative (shurah) council of the town of Warshafanah,-1,-1,-1,2014,2,11,2014,2,11,,2,1,-1,0,0,-1,1,1,0,0,0,0,0,1,-1,Unknown,0,0,0,0,0,1,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1812
620,29,620029,Libya,4,0,5802,Forces of the House of Representatives,11346,14059,-1,2014,6,-1,2014,6,25,,1,1,-1,1,1,1,0,0,0,1,0,0,0,1,2,This is a ceasefire in the city of Benghazi in order to enable parliamentary elections.,-1,-1,0,0,0,1,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1813
620,33,620033,Libya,4,0,111,Government of Libya,11346,-2,-1,2014,7,29,2014,7,29,,1,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,Unknown,0,0,0,0,0,0,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1814
620,35,620035,Libya,4,0,111,Government of Libya,11346,-2,-1,2014,10,1,2014,10,1,,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,"The UNSMIL has been initiating talks between the two rivaling parliaments (House of Representatives and General National Congress) which are both claiming to be the legitimate parliament, and representatives of various armed groups as part of the first preparatory round of an inclusive national dialogue.",0,0,0,0,0,0,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1815
620,39,620039,Libya,4,0,111,Government of Libya,11346,14059,-1,2015,1,16,2015,1,16,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Ceasefire is a reaction to the UN-brokered peace talks going on in Geneva (Libya Dawn itself did not attend). In the talks the warring factions have agreed on a roadmap to form a unity government.,0,0,0,0,0,0,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1816
620,40,620040,Libya,4,0,5802,Forces of the House of Representatives,11346,14059,-1,2015,1,18,2015,1,18,,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2,This ceasefire is a response to the recommendations of the UN-sponsored Geneva dialogue conference of last week.,0,0,0,0,0,1,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1817
620,41,620041,Libya,4,0,5802,Forces of the House of Representatives,11346,14059,-1,2015,3,5,2015,3,5,,1,0,0,1,3,1,0,1,0,0,0,0,0,1,2,UN mediated peace talks which will focus on the formation of a government of national unity and a comprehensive ceasefire are ongoing in Morocco.,0,0,0,0,0,1,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1818
620,49,620049,Libya,4,0,111,Government of Libya,11346,14059,1370,2015,12,17,2015,12,17,,2,0,1,0,0,0,0,1,0,0,0,0,0,3,3,This UN-brokered peace deal follows a year of intense negotiations between the two rival governments. In Rome a summit on the Libyan crisis has taken place and the signed peace deal includes the agreement to build a unity government.,1,UNSMIL,0,0,0,0,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1819
620,49,620049,Libya,4,0,5802,Forces of the House of Representatives,11346,14059,1370,2015,12,17,2015,12,17,,2,0,1,0,0,1,0,1,0,0,0,0,0,3,3,This UN-brokered peace deal follows a year of intense negotiations between the two rival governments. In Rome a summit on the Libyan crisis has taken place and the signed peace deal includes the agreement to build a unity government.,1,UNSMIL,0,0,0,1,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1820
620,56,620056,Libya,4,0,-1,pro_National Salvation Government (NSG) forces,-1,-1,-1,2017,3,16,2017,3,16,,3,1,1,0,0,-1,0,1,0,0,0,0,0,1,2,"The truce deal - signed by the GNA, local mayors and militias from Tripoli and third city Mistrata -, was aimed at cementing the UN-backed government's (Government of National Accord) control over large parts of the capital.",0,0,0,0,0,1,2,2017,5,26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1821
620,56,620056,Libya,4,0,111,Government of Libya,-1,-1,-1,2017,3,16,2017,3,16,,3,1,1,0,0,-1,0,1,0,0,0,0,0,1,2,"The truce deal - signed by the GNA, local mayors and militias from Tripoli and third city Mistrata -, was aimed at cementing the UN-backed government's (Government of National Accord) control over large parts of the capital.",0,0,0,0,0,0,2,2017,5,26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1822
620,58,620058,Libya,4,0,111,Government of Libya,11346,14059,-1,2017,5,4,2017,5,4,,2,1,-1,0,0,0,0,1,0,0,0,0,0,1,2,"After two days of talks in Abu Dhabi, Libya's rival administrations agreed to unite state institutions and build a national army under civilian leadership. Furthermore an agreement on holding early presidential and parliamentary elections in Libya in six months has also been reached. This was the first meeting between LNA commander Haftar and GNA prime minister al-Serraj since January 2016.",-1,-1,-1,0,0,0,2,2017,5,19,,,,CF violation: L_122: 121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1823
620,58,620058,Libya,4,0,5802,Forces of the House of Representatives,11346,14059,-1,2017,5,4,2017,5,4,,2,1,-1,0,0,1,0,1,0,0,0,0,0,1,2,"After two days of talks in Abu Dhabi, Libya's rival administrations agreed to unite state institutions and build a national army under civilian leadership. Furthermore an agreement on holding early presidential and parliamentary elections in Libya in six months has also been reached. This was the first meeting between LNA commander Haftar and GNA prime minister al-Serraj since January 2016.",-1,-1,-1,0,0,0,2,2017,5,19,,,,CF violation: L_122: 121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1824
620,60,620060,Libya,4,0,5802,Forces of the House of Representatives,11346,14059,-1,2017,7,25,2017,7,25,,2,0,-1,0,0,1,0,1,0,0,0,0,0,1,2,"Serraj, the leader of the UN-backed government, and Haftar, military commander of the LNA, have met for the first time since March 2017 (when they met in Abu Dhabi no progress could be reached). The goal of this talk hosted near Paris by French president Macron was to outline a roadmap for an end to the conflict.",1,Macron (president of France),0,0,0,1,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1825
620,60,620060,Libya,4,0,111,Government of Libya,11346,14059,-1,2017,7,25,2017,7,25,,2,0,-1,0,0,0,0,1,0,0,0,0,0,1,2,"Serraj, the leader of the UN-backed government, and Haftar, military commander of the LNA, have met for the first time since March 2017 (when they met in Abu Dhabi no progress could be reached). The goal of this talk hosted near Paris by French president Macron was to outline a roadmap for an end to the conflict.",1,Macron (president of France),0,0,0,0,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1826
620,63,620063,Libya,4,0,-1,Zwara Municipal Council,-1,-1,-1,2018,1,6,2018,1,6,,2,1,-1,0,0,-1,0,1,0,0,0,0,0,1,0,No relation to the peace process: the attacks were launched to fight smuggling of fuel and illegal immigrants.,0,0,0,0,0,0,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1827
620,63,620063,Libya,4,0,111,Government of Libya,-1,-1,-1,2018,1,6,2018,1,6,,2,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,No relation to the peace process: the attacks were launched to fight smuggling of fuel and illegal immigrants.,0,0,0,0,0,0,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1828
620,68,620068,Libya,4,0,7102,Tarhuna 7th Brigade,-1,-1,-1,2018,8,28,2018,8,28,,3,1,-1,0,0,1,0,1,0,0,0,0,0,1,-1,Unknown,1,Libya,0,0,0,1,-1,2018,8,29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1829
620,68,620068,Libya,4,0,111,Government of Libya,-1,-1,-1,2018,8,28,2018,8,28,,3,1,-1,0,0,0,0,1,0,0,0,0,0,1,-1,Unknown,1,Libya,0,0,0,0,-1,2018,8,29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1830
620,71,620071,Libya,4,0,111,Government of Libya,-1,-1,2175,2018,9,4,2018,9,4,,3,1,1,0,0,0,0,1,0,0,0,0,0,2,2,"The UN's special envoy for Libya, Ghassan Salame, opened on 4 September a meeting that brings together political and military officials and leaders of militias to discuss the security situation in the capital Tripoli. The meeting is taking place in the western city of Zawiya. Analysts say the ceasefire is doomed without a sustainable political agreement between the armed groups.",1,UNSMIL,1,3,0,0,-1,-1,-1,-1,,,,"L_128:120, L_129:22 monitoring: L_129: 100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1831
620,71,620071,Libya,4,0,7102,Tarhuna 7th Brigade,-1,-1,2175,2018,9,4,2018,9,4,,3,1,1,0,0,1,0,1,0,0,0,0,0,2,2,"The UN's special envoy for Libya, Ghassan Salame, opened on 4 September a meeting that brings together political and military officials and leaders of militias to discuss the security situation in the capital Tripoli. The meeting is taking place in the western city of Zawiya. Analysts say the ceasefire is doomed without a sustainable political agreement between the armed groups.",1,UNSMIL,1,3,0,1,-1,-1,-1,-1,,,,"L_128:120, L_129:22 monitoring: L_129: 100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1832
620,72,620072,Libya,4,0,111,Government of Libya,-1,-1,2143,2018,9,25,2018,9,25,,3,1,1,0,0,0,0,1,0,0,0,0,0,1,2,Unknown,-1,-1,0,0,0,0,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1833
620,72,620072,Libya,4,0,7102,Tarhuna 7th Brigade,-1,-1,2143,2018,9,25,2018,9,25,,3,1,1,0,0,1,0,1,0,0,0,0,0,1,2,Unknown,-1,-1,0,0,0,1,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1834
620,72,620072,Libya,4,0,-1,Somoud (Resistance) of Misrata-based hawk Salah Badi,-1,-1,2143,2018,9,25,2018,9,25,,3,1,1,0,0,-1,0,1,0,0,0,0,0,1,2,Unknown,-1,-1,0,0,0,1,-1,-1,-1,-1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,1835
620,75,620075,Libya,4,0,-1,Supreme Council og Reconciliation of Tripoli,11346,14059,-1,2019,1,21,2019,1,21,,2,1,1,0,0,1,1,0,0,0,0,0,0,1,0,Unrelated,1,Ban Walid social council,0,0,0,1,-1,-1,-1,-1,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FM,1836
620,75,620075,Libya,4,0,-1,Tarhouna Elders council,11346,14059,-1,2019,1,21,2019,1,21,,2,1,1,0,0,1,1,0,0,0,0,0,0,1,0,Unrelated,1,Ban Walid social council,0,0,0,1,-1,-1,-1,-1,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FM,1837
620,76,620076,Libya,4,0,111,Government of Libya,11346,14059,-1,2019,8,10,2019,8,10,,2,1,0,1,2,0,0,0,1,0,0,0,0,1,0,Eid-ceasefire,0,0,0,0,0,0,1,2019,8,12,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FM,1838
620,76,620076,Libya,4,0,5802,Forces of the House of Representatives,11346,14059,-1,2019,8,10,2019,8,10,,2,1,0,1,2,2,0,0,1,0,0,0,0,1,0,Eid-ceasefire,0,0,0,0,0,1,1,2019,8,12,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FM,1839
